date,portfolio,model,level,loss,var,es,hit,crisis_flag,data_vintage,run_id,config_hash,git_hash,code_version,run_timestamp
2021-04-02,Mkt-RF,FF,0.995,0.002274719918623336,0.13321613872499485,0.23073630644395993,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-05,Mkt-RF,FF,0.99,0.029364745949975086,0.09896309501382107,0.1723665483836021,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-05,Mkt-RF,FF,0.995,0.029364745949975086,0.13351908176258234,0.2309371844291554,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-06,Mkt-RF,FF,0.99,-0.015424508281518366,0.10023934971467677,0.17497105892520876,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-06,Mkt-RF,FF,0.995,-0.015424508281518366,0.13564010223953266,0.23471191026208807,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-07,Mkt-RF,FF,0.99,0.004899784010914487,0.10341321457165434,0.18301542174684976,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-07,Mkt-RF,FF,0.995,0.004899784010914487,0.14061814625916802,0.24689146293763342,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-08,Mkt-RF,FF,0.99,0.007364371882439757,0.10332949938098265,0.18314655262386959,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-08,Mkt-RF,FF,0.995,0.007364371882439757,0.14063005038727236,0.24705781657149373,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-09,Mkt-RF,FF,0.99,0.010083454143538973,0.10374913784727995,0.18400648010600162,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-09,Mkt-RF,FF,0.995,0.010083454143538973,0.1413105205675106,0.24831330377258481,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-12,Mkt-RF,FF,0.99,-0.002096549050891383,0.10381507136321717,0.18396161701264113,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-12,Mkt-RF,FF,0.995,-0.002096549050891383,0.14118235343798277,0.248192257035875,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-13,Mkt-RF,FF,0.99,-0.004931679523756174,0.1039446263806142,0.18456886781839932,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-13,Mkt-RF,FF,0.995,-0.004931679523756174,0.1417870957440935,0.24906585036318085,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-14,Mkt-RF,FF,0.99,0.0085783666260814,0.10401003501911735,0.18475829655082388,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-14,Mkt-RF,FF,0.995,0.0085783666260814,0.14184842340253848,0.249344718008297,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-15,Mkt-RF,FF,0.99,-0.05680303498301497,0.10362975738898254,0.1841654505734983,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-15,Mkt-RF,FF,0.995,-0.05680303498301497,0.1412836306853418,0.24855503702912773,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-16,Mkt-RF,FF,0.99,0.009045150563267849,0.11118706446484936,0.2005591144121739,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-16,Mkt-RF,FF,0.995,0.009045150563267849,0.1525206677970748,0.27247082419777124,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-19,Mkt-RF,FF,0.99,-0.010242907614407047,0.10509129097614894,0.18623899011740164,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-19,Mkt-RF,FF,0.995,-0.010242907614407047,0.1430129681392195,0.2514783199729047,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-20,Mkt-RF,FF,0.99,0.008034167346412971,0.10504884417450022,0.1866937507123171,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-20,Mkt-RF,FF,0.995,0.008034167346412971,0.143408328784201,0.2520383050053542,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-21,Mkt-RF,FF,0.99,-0.01905879509807758,0.10472039848873918,0.1859467895659913,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-21,Mkt-RF,FF,0.995,-0.01905879509807758,0.1428135758975403,0.2509034722448118,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-22,Mkt-RF,FF,0.99,0.019664626328726533,0.11300442288071362,0.20547892626740843,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-22,Mkt-RF,FF,0.995,0.019664626328726533,0.1553869242756909,0.27985597660339234,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-23,Mkt-RF,FF,0.99,-0.0004263640535613844,0.11300592126898854,0.20539766746296428,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-23,Mkt-RF,FF,0.995,-0.0004263640535613844,0.15546328409269314,0.2797286384523474,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-26,Mkt-RF,FF,0.99,-0.02921232893737373,0.11299567477848839,0.20531738593110505,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-26,Mkt-RF,FF,0.995,-0.02921232893737373,0.15554195661367196,0.27959058361745653,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-27,Mkt-RF,FF,0.99,0.019610107134234438,0.11240083612811262,0.2047140636412036,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-27,Mkt-RF,FF,0.995,0.019610107134234438,0.15504515143282294,0.2788168700334113,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-28,Mkt-RF,FF,0.99,0.030481949472691686,0.11264372625923912,0.20456146751360715,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-28,Mkt-RF,FF,0.995,0.030481949472691686,0.15484234742315517,0.2786221234006339,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-29,Mkt-RF,FF,0.99,-0.021754557203171546,0.11632891438764968,0.2132048654203722,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-29,Mkt-RF,FF,0.995,-0.021754557203171546,0.16059201701264308,0.2912763869634101,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-30,Mkt-RF,FF,0.99,-0.011244140035476824,0.11584303613571978,0.21245402233102106,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-04-30,Mkt-RF,FF,0.995,-0.011244140035476824,0.1599803436542134,0.29031553646085984,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-03,Mkt-RF,FF,0.99,0.00041050597430708247,0.1159366927768003,0.21252758238528294,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-03,Mkt-RF,FF,0.995,0.00041050597430708247,0.160144529280128,0.2903778068284679,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-04,Mkt-RF,FF,0.99,-0.006812197490978035,0.11581552193479981,0.21224579375550956,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-04,Mkt-RF,FF,0.995,-0.006812197490978035,0.15998688389776455,0.2899506595830843,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-05,Mkt-RF,FF,0.99,-0.021887651244587823,0.11622437060967852,0.21274353663370424,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-05,Mkt-RF,FF,0.995,-0.021887651244587823,0.1603417657172768,0.29065806364520025,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-06,Mkt-RF,FF,0.99,-0.01195412957825303,0.11625558345821574,0.21294715771238115,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-06,Mkt-RF,FF,0.995,-0.01195412957825303,0.16052572257685974,0.2908565315825916,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-07,Mkt-RF,FF,0.99,-0.007146666850402059,0.09928273306883742,0.1741727626535436,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-07,Mkt-RF,FF,0.995,-0.007146666850402059,0.1347152200569629,0.23399435697255083,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-10,Mkt-RF,FF,0.99,0.00828210865231875,0.0991309264085275,0.17425431044551515,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-10,Mkt-RF,FF,0.995,0.00828210865231875,0.13482353916873113,0.23404442638814815,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-11,Mkt-RF,FF,0.99,-0.021198706741027994,0.09936387682476418,0.17436994387673532,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-11,Mkt-RF,FF,0.995,-0.021198706741027994,0.13495914986317614,0.23427491698541714,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-12,Mkt-RF,FF,0.99,0.004709125940295077,0.09942648443981898,0.17456907134729333,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-12,Mkt-RF,FF,0.995,0.004709125940295077,0.134959793366746,0.23446962404791905,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-13,Mkt-RF,FF,0.99,0.006381155249057409,0.09969850947485703,0.17504280200118938,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-13,Mkt-RF,FF,0.995,0.006381155249057409,0.13544860444133835,0.2351478995188071,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-14,Mkt-RF,FF,0.99,-0.00311833831215633,0.0996878007316228,0.17483604104954564,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-14,Mkt-RF,FF,0.995,-0.00311833831215633,0.13530969746085608,0.2348913178850785,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-17,Mkt-RF,FF,0.99,-0.011816529689445163,0.09953293768485506,0.17462344722647116,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-17,Mkt-RF,FF,0.995,-0.011816529689445163,0.1350694860577823,0.23461099800958674,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-18,Mkt-RF,FF,0.99,0.001758588966009745,0.09947904312930077,0.1744324532668559,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-18,Mkt-RF,FF,0.995,0.001758588966009745,0.13509938579776629,0.23435653597223383,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-19,Mkt-RF,FF,0.99,0.000972874800903017,0.09973290036330222,0.17493591407444414,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-19,Mkt-RF,FF,0.995,0.000972874800903017,0.1353541567192458,0.23493843226515593,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-20,Mkt-RF,FF,0.99,-0.0031158672102916183,0.09896999434069306,0.17381272460867472,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-20,Mkt-RF,FF,0.995,-0.0031158672102916183,0.13444298167617358,0.233632788057416,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-21,Mkt-RF,FF,0.99,0.004501889033808344,0.09880544844770636,0.1736779013296904,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-21,Mkt-RF,FF,0.995,0.004501889033808344,0.13431289330094845,0.23338850797197755,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-24,Mkt-RF,FF,0.99,-0.0021050394053762976,0.09879304676125922,0.17391028501142008,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-24,Mkt-RF,FF,0.995,-0.0021050394053762976,0.1344451495976655,0.23368703543861472,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-25,Mkt-RF,FF,0.99,0.0011976798265420296,0.09894555893442179,0.17364977508176033,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-25,Mkt-RF,FF,0.995,0.0011976798265420296,0.1342706296333614,0.2332910801857245,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-26,Mkt-RF,FF,0.99,0.05215765613727143,0.0989257439266041,0.17386669977336316,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-26,Mkt-RF,FF,0.995,0.05215765613727143,0.1345161858795526,0.23370842911042178,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-27,Mkt-RF,FF,0.99,0.004450257322907169,0.11496264126796205,0.21056413297390134,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-27,Mkt-RF,FF,0.995,0.004450257322907169,0.15880011735819494,0.2876738505635656,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-28,Mkt-RF,FF,0.99,0.023893971842512674,0.11421901948807578,0.2088971359241796,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-28,Mkt-RF,FF,0.995,0.023893971842512674,0.15760860141057317,0.2852385254340335,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-31,Mkt-RF,FF,0.99,0.017788292109794185,0.11505586456788003,0.21002264194635872,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-05-31,Mkt-RF,FF,0.995,0.017788292109794185,0.15860102410685373,0.2865677298398528,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-01,Mkt-RF,FF,0.99,-0.01986493398815492,0.11544992512224986,0.21069501762621784,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-01,Mkt-RF,FF,0.995,-0.01986493398815492,0.1589581000829678,0.28743869166577435,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-02,Mkt-RF,FF,0.99,-0.018577035364623833,0.11514370105007904,0.2103564219368646,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-02,Mkt-RF,FF,0.995,-0.018577035364623833,0.15867972766633037,0.28701875864389403,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-03,Mkt-RF,FF,0.99,0.010022616404402994,0.11496281766576377,0.2097159698199137,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-03,Mkt-RF,FF,0.995,0.010022616404402994,0.15825548198942122,0.28609217299586986,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-04,Mkt-RF,FF,0.99,-0.03288135412383775,0.11462567030362784,0.2089818903677966,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-04,Mkt-RF,FF,0.995,-0.03288135412383775,0.15766356595135325,0.2850786017934329,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-07,Mkt-RF,FF,0.99,0.005590323975790893,0.11419239016063802,0.20839286119564607,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-07,Mkt-RF,FF,0.995,0.005590323975790893,0.15722808231603838,0.2842554831651993,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-08,Mkt-RF,FF,0.99,-0.027319710993105883,0.11430211002845637,0.2083306549694947,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-08,Mkt-RF,FF,0.995,-0.027319710993105883,0.1571887273514663,0.2841891319750657,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-09,Mkt-RF,FF,0.99,0.007538684806702565,0.11404652459665714,0.20798478753148472,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-09,Mkt-RF,FF,0.995,0.007538684806702565,0.15705567218671274,0.28386552605302695,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-10,Mkt-RF,FF,0.99,0.007783511439490347,0.1135714979001404,0.20710786678649962,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-10,Mkt-RF,FF,0.995,0.007783511439490347,0.15643141690136994,0.2825884634220527,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-11,Mkt-RF,FF,0.99,0.0084058531967211,0.11386675415774454,0.20760505203611768,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-11,Mkt-RF,FF,0.995,0.0084058531967211,0.15674566019915637,0.28322373584107735,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
2021-06-14,Mkt-RF,FF,0.99,0.03460241077816597,0.11362850665259865,0.207446849126374,0,0,synthetic-v1,F16_default,786ddba614cca0b18e42a1f878450d559eb8ae0e389535813e5f1d8226f594e7,ff4006c,0.1.0,2026-05-26T14:42:34+00:00
