seed,design,theta_1,theta_2,theta_3,spectral_weight,portfolio_loading,contribution,run_id,config_hash,git_hash,code_version,run_timestamp
3233393329,dirichlet_mrv_alpha2,0.6680539745507132,0.24274625912021322,0.08919976632907341,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1708156895,dirichlet_mrv_alpha2,0.3594500711021971,0.39986739291356915,0.2406825359842337,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
722593125,dirichlet_mrv_alpha2,0.2155727636045834,0.34974337966571806,0.43468385672969845,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3017970884,dirichlet_mrv_alpha2,0.30460554429351905,0.2603674041810914,0.43502705152538956,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
852797787,dirichlet_mrv_alpha2,0.30788969548646117,0.4677278920657756,0.22438241244776316,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
120108860,dirichlet_mrv_alpha2,0.6041748729244565,0.022442339654435935,0.3733827874211076,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3731150375,dirichlet_mrv_alpha2,0.31303166704940233,0.5146898740436797,0.17227845890691795,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2448380114,dirichlet_mrv_alpha2,0.15283300517636764,0.15084353063991576,0.6963234641837166,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1598550338,dirichlet_mrv_alpha2,0.37328823668441796,0.5493249296408977,0.07738683367468437,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3633019684,dirichlet_mrv_alpha2,0.0383288202908856,0.12121408058239386,0.8404570991267205,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
4066441244,dirichlet_mrv_alpha2,0.6530452351212387,0.30600491339195246,0.0409498514868089,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2679725385,dirichlet_mrv_alpha2,0.12686568463491843,0.2516945309630369,0.6214397844020447,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2834535079,dirichlet_mrv_alpha2,0.019703231591073834,0.4030328887684936,0.5772638796404326,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
173134868,dirichlet_mrv_alpha2,0.12714962065560756,0.3955727795829588,0.47727759976143375,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
786304248,dirichlet_mrv_alpha2,0.41082978689944954,0.10774105325990099,0.48142915984064955,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
125662110,dirichlet_mrv_alpha2,0.0934637553997708,0.38181532906103743,0.5247209155391918,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2428253315,dirichlet_mrv_alpha2,0.06605043550478698,0.3959408159901108,0.5380087485051022,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1788784332,dirichlet_mrv_alpha2,0.496430293057112,0.4743760502533806,0.029193656689507325,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1317680354,dirichlet_mrv_alpha2,0.25668364657724463,0.15852035435112585,0.5847959990716295,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2571908975,dirichlet_mrv_alpha2,0.28397144824685955,0.5071359008639147,0.2088926508892257,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2147644126,dirichlet_mrv_alpha2,0.7369559824118067,0.2357623433798005,0.02728167420839277,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2629690250,dirichlet_mrv_alpha2,0.3331004843162138,0.3866381279308652,0.28026138775292103,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
4116946232,dirichlet_mrv_alpha2,0.21313392651488075,0.2505283809292607,0.5363376925558585,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2996890046,dirichlet_mrv_alpha2,0.47052314533492545,0.17671875015666938,0.35275810450840517,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3647758512,dirichlet_mrv_alpha2,0.15790665785762656,0.6641242086028206,0.17796913353955288,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
730646087,dirichlet_mrv_alpha2,0.3197180852818951,0.4301572954055072,0.25012461931259783,0.002,1.0000000000000002,1.0000000000000004,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
787442108,dirichlet_mrv_alpha2,0.025057539607170404,0.7865396642133802,0.18840279617944955,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2296811701,dirichlet_mrv_alpha2,0.4435073647976432,0.1317009873278512,0.4247916478745056,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2842481879,dirichlet_mrv_alpha2,0.16334115261677157,0.35774809963909754,0.47891074774413084,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2015928203,dirichlet_mrv_alpha2,0.36090451684223507,0.3100098415580465,0.32908564159971837,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
681893996,dirichlet_mrv_alpha2,0.4055285219316673,0.018948564034681974,0.5755229140336507,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3320537388,dirichlet_mrv_alpha2,0.38489456432617686,0.5173290581521202,0.0977763775217031,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2193640805,dirichlet_mrv_alpha2,0.15562204076834069,0.402352014298659,0.4420259449330003,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2613205825,dirichlet_mrv_alpha2,0.06992695789972798,0.32762865681460085,0.6024443852856712,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
966489305,dirichlet_mrv_alpha2,0.24619609512843607,0.1482793905415916,0.6055245143299723,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3324398385,dirichlet_mrv_alpha2,0.5819109041802404,0.15439602659007548,0.26369306922968416,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
62645099,dirichlet_mrv_alpha2,0.5979253985680546,0.012627483362875572,0.3894471180690698,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3705223179,dirichlet_mrv_alpha2,0.037567390171956344,0.3003083794674498,0.6621242303605939,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3473548528,dirichlet_mrv_alpha2,0.17937388578127134,0.7956330042283587,0.024993109990369904,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1307794679,dirichlet_mrv_alpha2,0.14242251057829192,0.32223589475386294,0.535341594667845,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2155516587,dirichlet_mrv_alpha2,0.20510753222798064,0.28736199661737916,0.5075304711546401,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1558372572,dirichlet_mrv_alpha2,0.5032626802963035,0.4261000979964822,0.07063722170721431,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
4084344324,dirichlet_mrv_alpha2,0.16279322643693497,0.5618927617633183,0.2753140117997467,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1904624614,dirichlet_mrv_alpha2,0.24968118499858377,0.7225277699219891,0.02779104507942698,0.002,0.9999999999999998,0.9999999999999996,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2005688871,dirichlet_mrv_alpha2,0.7812277735717659,0.1767839732236654,0.04198825320456866,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3616661308,dirichlet_mrv_alpha2,0.44922264282829377,0.15219231652954232,0.39858504064216393,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2125600304,dirichlet_mrv_alpha2,0.3461279682087045,0.21839141798259745,0.4354806138086979,0.002,0.9999999999999998,0.9999999999999996,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2020736198,dirichlet_mrv_alpha2,0.35479627518858536,0.2737351187161355,0.37146860609527915,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2107988490,dirichlet_mrv_alpha2,0.5357033033393974,0.3391641771093677,0.1251325195512349,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1630951624,dirichlet_mrv_alpha2,0.09649080319438962,0.312749721921997,0.5907594748836135,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
180022104,dirichlet_mrv_alpha2,0.28193604827555374,0.3309976641478976,0.3870662875765486,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
241529142,dirichlet_mrv_alpha2,0.8091364381174414,0.01578780439956072,0.17507575748299792,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
268138041,dirichlet_mrv_alpha2,0.3534950993359577,0.10282225359809458,0.5436826470659476,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1589878530,dirichlet_mrv_alpha2,0.2198265742381608,0.7264211560356345,0.05375226972620463,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3522463771,dirichlet_mrv_alpha2,0.3324519289665132,0.16057569542142028,0.5069723756120665,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1082172807,dirichlet_mrv_alpha2,0.09210601701979244,0.10181355657380331,0.8060804264064042,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2553914339,dirichlet_mrv_alpha2,0.03388791610778774,0.24048134059687512,0.725630743295337,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3448814408,dirichlet_mrv_alpha2,0.327372669749574,0.14409395415045742,0.5285333760999685,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2844128904,dirichlet_mrv_alpha2,0.44433824663042265,0.42840858177243846,0.12725317159713892,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1723956180,dirichlet_mrv_alpha2,0.3014198227305463,0.2025017087831472,0.49607846848630643,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2196153540,dirichlet_mrv_alpha2,0.4181211735041917,0.10273024728325715,0.47914857921255116,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1839900241,dirichlet_mrv_alpha2,0.24048923717745094,0.5128237509804245,0.24668701184212458,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
311486938,dirichlet_mrv_alpha2,0.6490790905965342,0.26280035167534044,0.08812055772812528,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
761082771,dirichlet_mrv_alpha2,0.23483199523657783,0.6917939438820089,0.0733740608814133,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1749091162,dirichlet_mrv_alpha2,0.12849307676694532,0.4499129985830538,0.42159392465000084,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
823696651,dirichlet_mrv_alpha2,0.1586067520965109,0.3866795565160254,0.45471369138746365,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
23446582,dirichlet_mrv_alpha2,0.3713518459712583,0.35729783368004586,0.2713503203486958,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2005197754,dirichlet_mrv_alpha2,0.3622399760067062,0.2653054808350382,0.3724545431582557,0.002,1.0000000000000002,1.0000000000000004,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
4046801090,dirichlet_mrv_alpha2,0.25109433684054344,0.5184534726867405,0.230452190472716,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1034447632,dirichlet_mrv_alpha2,0.4317511881396308,0.32411131275630134,0.2441374991040678,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2376636385,dirichlet_mrv_alpha2,0.5279969734380985,0.21264108935804094,0.2593619372038606,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
858043878,dirichlet_mrv_alpha2,0.47293288725285143,0.20740937517196312,0.3196577375751853,0.002,0.9999999999999998,0.9999999999999996,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2585733649,dirichlet_mrv_alpha2,0.314906960687494,0.6002660756227332,0.08482696368977274,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3742781452,dirichlet_mrv_alpha2,0.44065891360384707,0.40094248114624337,0.1583986052499095,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1788937406,dirichlet_mrv_alpha2,0.0805204923084463,0.4963297890097129,0.4231497186818408,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1694811437,dirichlet_mrv_alpha2,0.45488034706476543,0.10335437683443344,0.441765276100801,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1662712385,dirichlet_mrv_alpha2,0.6300898363844707,0.19238501955417464,0.17752514406135472,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1066749101,dirichlet_mrv_alpha2,0.17754083456319292,0.14489868053921348,0.6775604848975937,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
4155691103,dirichlet_mrv_alpha2,0.603800217289788,0.0070887695942507935,0.3891110131159612,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2078710671,dirichlet_mrv_alpha2,0.40933436165376036,0.011265057194797704,0.5794005811514419,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
464485571,dirichlet_mrv_alpha2,0.24533405472191136,0.07092899386458577,0.6837369514135028,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1707864959,dirichlet_mrv_alpha2,0.6820113560917331,0.2829774693931845,0.03501117451508231,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1835969963,dirichlet_mrv_alpha2,0.47792672744449355,0.2754850698689738,0.24658820268653256,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3332377681,dirichlet_mrv_alpha2,0.29625637337022653,0.3243956387554327,0.3793479878743408,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
602967842,dirichlet_mrv_alpha2,0.38345413047973687,0.556834839746309,0.059711029773954045,0.002,0.9999999999999999,0.9999999999999998,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1592115754,dirichlet_mrv_alpha2,0.13465292269535728,0.6145076246260535,0.25083945267858915,0.002,0.9999999999999998,0.9999999999999996,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
13822962,dirichlet_mrv_alpha2,0.23651357852404753,0.4797326252343005,0.28375379624165203,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3053219082,dirichlet_mrv_alpha2,0.11946293718691113,0.01203718822850335,0.8684998745845856,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3612961168,dirichlet_mrv_alpha2,0.07963904466049185,0.4156330575421049,0.5047278977974032,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
61350198,dirichlet_mrv_alpha2,0.5947273401520098,0.3067789078437022,0.0984937520042881,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
45485884,dirichlet_mrv_alpha2,0.26567323024453543,0.6291452783779797,0.10518149137748489,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1630733204,dirichlet_mrv_alpha2,0.17300412263522955,0.4143768883246596,0.41261898904011096,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3766052357,dirichlet_mrv_alpha2,0.5860497828489541,0.23758650006213203,0.17636371708891393,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3202210508,dirichlet_mrv_alpha2,0.4245040458512292,0.238921750263263,0.3365742038855077,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
302481230,dirichlet_mrv_alpha2,0.5486623425805286,0.20478811414714646,0.24654954327232506,0.002,1.0000000000000002,1.0000000000000004,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
1070504190,dirichlet_mrv_alpha2,0.25152142923028487,0.6023201153912164,0.1461584553784987,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
2782395084,dirichlet_mrv_alpha2,0.1539098012277697,0.43934218053573104,0.40674801823649925,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
3460285484,dirichlet_mrv_alpha2,0.02152604190673975,0.6663016247787097,0.3121723333145506,0.002,1.0,1.0,F12_default,a37b1d5dd14918e1795478d719ed4c2473049eed441db5e9c4b4d5d2c4cb8a39,660f0ec,0.1.0,2026-05-25T18:35:28+00:00
