date,loss,var_99,es_99,var_995,es_995,estimator,window,crisis_flag,data_vintage,run_id,config_hash,git_hash,code_version,run_timestamp
2021-07-05,-0.008610279658373587,0.06505878631738066,0.09479096983458138,0.08099531915233193,0.11750403400441976,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-06,-0.006376771807402887,0.06514957049638537,0.09523915526524705,0.08125251477676285,0.11794400964188859,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-07,0.003320764580549585,0.0648241342620077,0.09465092081060963,0.08089730037666563,0.11727842982957173,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-08,-0.008939157145592687,0.06460308494290433,0.0940106872410341,0.08041027200978346,0.1164270740637498,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-09,-0.00485827629340012,0.06441885730355384,0.0937547849038019,0.0801669850808994,0.11609175634744757,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-12,0.027951616405086213,0.06460407101980713,0.09419863383686349,0.08039090860046788,0.11667602420223798,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-13,0.012018902569607096,0.06187960449736208,0.09023012912650964,0.0768875674714748,0.1116823518576128,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-14,0.005360107929292416,0.06205892243719536,0.09014401423542712,0.07716880649247705,0.11177484963878094,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-15,-0.01069452163421617,0.062057784961497595,0.09052782554573187,0.07738272050956868,0.11229885679866619,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-16,-0.008638668076122376,0.06230896803410842,0.09083877734338555,0.07747670000843468,0.1127042714469623,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-19,-0.00018795703763491907,0.06209124299145997,0.0903941585678183,0.07727801357082018,0.11215154437195957,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-20,-0.022620531620549746,0.062087544810486645,0.09073065834765114,0.07740662970383941,0.11231272283822774,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-21,-0.028736316049541608,0.06325783577104944,0.09249072851555681,0.07870442550415255,0.11512785983215906,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-22,-0.011614427318579248,0.06647445406633255,0.09817082089293813,0.08348357209947058,0.12217211177111287,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-23,0.04089556848172825,0.06696627840221848,0.09896522938513304,0.08395925671180066,0.12322308480122028,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-26,-0.02848467854007817,0.0646447004418737,0.0947966891084514,0.08073298776302026,0.11786393309000703,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-27,0.023689985420839065,0.06657407594271617,0.09905643104469342,0.08359980323741338,0.12399247550187625,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-28,-0.005757818920071686,0.06579766116555841,0.09813213218378516,0.08241961848579261,0.12317621984316693,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-29,-0.0010021301143753913,0.06572640754675416,0.0980482265368581,0.0826636333751239,0.12285978264406862,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-07-30,-0.009870652670920113,0.06655585391907011,0.09966413995907639,0.08374394482112077,0.12531084099928116,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-02,0.011913675627136567,0.06727689128070906,0.10083385679952159,0.08452634239700946,0.12663465246976685,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-03,-0.02912074467767202,0.06716654110714264,0.10065638199120001,0.08439074558340144,0.12647926752347122,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-04,-0.010895986423500302,0.06497690821471223,0.09532353077693387,0.08107574611235134,0.11863381252231267,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-05,-0.008488622357578893,0.064788357988618,0.09561181278548019,0.08140804102461172,0.11908352508573086,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-06,-0.026935760388111324,0.0645054861490502,0.0941699664127637,0.080208367511967,0.1172129882986617,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-09,0.010456122972410513,0.06940248031103818,0.10527439475730449,0.08770400652475178,0.13322323755682394,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-10,0.02445786577511027,0.07006896801586711,0.1063665321984929,0.08864601524131276,0.13464966549070406,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-11,0.0033579468721565923,0.06854610915272863,0.10435290691825885,0.08678549813012364,0.1319657609669389,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-12,0.009273060762246073,0.06853565246322446,0.10382021236320568,0.08651328488528347,0.1312520296212794,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-13,-0.01308224106589304,0.06810897734119088,0.1030242383825517,0.08596406456914596,0.13003413741584752,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-16,0.008210772975865534,0.06825966774952932,0.10337597069074003,0.08620932158876364,0.1306145117785435,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-17,-0.002809333717711075,0.0681036163020391,0.10335177405628472,0.08630327136953699,0.13071402437117968,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-18,-0.008507013258576824,0.06858136745884762,0.10399141741748516,0.08685147466173247,0.13155295017725976,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-19,-0.024997863736628174,0.06743795994098516,0.10253452477736588,0.08524413516954611,0.12976486397329035,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-20,0.0016924354589016746,0.06677465734639511,0.10049116749574102,0.0840561544794511,0.1268919435119696,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-23,0.03056023196655544,0.06669999939163603,0.10054486750009702,0.08408359660211212,0.1268710419927471,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-24,0.005007910624932802,0.06867849209211996,0.10332127443682743,0.08654277388994813,0.13002904079255967,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-25,0.005448971449554197,0.06867042611257626,0.10319601771707167,0.08662909740121422,0.13003423408725878,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-26,0.015704347281945422,0.06866812303430046,0.10308909352662685,0.08661549964642713,0.12984908220185265,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-27,-0.0143829330887492,0.06897028854888715,0.10383091191424187,0.08682306000164788,0.13060660087542958,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-30,0.0028869119079170244,0.06925197068803031,0.10461402112097708,0.08762863116876426,0.13207647544353696,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-08-31,-0.009832061923351903,0.06931826401521132,0.10464542782730953,0.08763595624578824,0.13193791275950367,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-01,-0.008110572468611585,0.06922096474024027,0.10445658424472981,0.08744021139104392,0.13205868913982155,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-02,-0.0135917567067404,0.06913943724971916,0.10417039416854797,0.0871507243955157,0.13140365913254348,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-03,0.014986483812738313,0.06912958814508757,0.10431787821837621,0.08721366545797879,0.13143467643426443,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-06,-0.0031084632185381642,0.06912516331596472,0.10435699600091672,0.08752216258068264,0.13156989952924295,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-07,-0.029552573048125832,0.06861758551600694,0.10349396253538415,0.08660938238084892,0.13013587733295967,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-08,-0.002389359477213375,0.06891020390738632,0.10365674301788766,0.0868757963202858,0.13050826702377802,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-09,-0.0035790716031211655,0.06865561573952131,0.10288754695202051,0.0862628653980905,0.1292618004808295,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-10,-0.0014065108533264832,0.06844834498519357,0.1024242047911153,0.08604032316402392,0.12856788195743882,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-13,-0.010427668968664091,0.0675911391679541,0.10093784641351146,0.0850112626079375,0.12656891160457928,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-14,0.0023044161210400813,0.06746253769239213,0.10066409890533198,0.08488542888980428,0.12617511938572068,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-15,-0.005425644979834142,0.07003483925707904,0.10609268883782311,0.08855770008263197,0.13407887807078392,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-16,-0.002590110722242578,0.06994494283621759,0.10648487048676558,0.08878946424275555,0.13459128208157056,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-17,0.038070331114831824,0.07006111263850669,0.10614729023489655,0.0884517196160157,0.13411376388216073,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-20,0.010087729309099963,0.07310774778410825,0.11009180608229333,0.09229074949262238,0.13866969583613542,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-21,0.012239930272298574,0.07320225232253741,0.10994380556169832,0.09214260686102216,0.13839860605130028,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-22,-0.003769306558371021,0.07316735521621379,0.10987544645074311,0.09226640089715993,0.1382901125070316,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-23,-0.024633843690015995,0.07321925560944151,0.10999259778287376,0.09222504219710843,0.13863385600273997,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-24,-0.011073056653091147,0.07310996303776884,0.10998292379586168,0.09200745121876158,0.1385104619895366,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-27,0.0077184576298269456,0.0729868747264164,0.11011083591648584,0.09201928193849616,0.13869571140734624,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-28,0.015189314189589803,0.07325212241123857,0.10996208099607241,0.09205682044432015,0.13862039632910803,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-29,0.0007270646195254867,0.07331676646697098,0.11005033545700832,0.09221326871719944,0.13868152380198107,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-09-30,0.009937988356711034,0.07305677253878831,0.10988487696797901,0.09208428378816856,0.13861759870909293,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-01,0.020638038056908455,0.07311533393594673,0.11000160314557582,0.09233028147082008,0.138433479920308,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-04,-0.0008418301510094769,0.07030396246684636,0.10650780577105025,0.0890119062875572,0.13434521506388022,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-05,0.011702897927432378,0.07053940347749635,0.1066275707423025,0.08890323261330182,0.13444412935646935,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-06,-0.022038746476960164,0.07039954788169003,0.10647082490386651,0.08885926082615199,0.1343174195122706,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-07,-0.0008345984322331796,0.07008164630721343,0.1056998577930996,0.08853088423794161,0.13321399842968948,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-08,-0.0051410262015742815,0.06995379487674044,0.10524889242901994,0.08818161119235035,0.13288167063318068,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-11,0.006008355520605446,0.07002508390652316,0.1057999456628404,0.08845303387457161,0.13337242964059173,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-12,0.00313542826515761,0.07013973824714799,0.10555339597240934,0.08811742188478817,0.1332260175761617,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-13,-0.00024001243422075425,0.07933499933639276,0.12742200571109347,0.10266525352442002,0.16521539667932877,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-14,-0.015381329984983068,0.07688036355743226,0.12154709465348912,0.09850269603007204,0.15645951655578222,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-15,0.005765930546848964,0.07683020019623837,0.12215353223099337,0.09890695468139547,0.1575484428348029,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-18,0.01259470333662193,0.07612793070278775,0.11996695587106848,0.09781185519228852,0.1544169166946196,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-19,0.0022333031875550087,0.07608831749142268,0.11979752264529878,0.09766690894687166,0.15415261302100652,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-20,-0.0018441588248871218,0.07654811483324296,0.12103683332981865,0.09820956652699087,0.15588234025661535,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-21,-0.021803287557033507,0.07567295492231779,0.11892608796428084,0.09685896789851779,0.15288184817176959,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-22,0.020109613706768406,0.07524199245687,0.11860089414483731,0.09681226399508902,0.15257026722827416,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-25,0.02430568568230801,0.07496940063096746,0.11768666328527597,0.09610010339479144,0.15137723072373768,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-26,-0.020140923508194408,0.07488037869967075,0.11739314159423293,0.09569760322731195,0.15072630780624616,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-27,-0.010252142236535347,0.07479655798716625,0.11785752385994355,0.09600749537732209,0.1514561270701179,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-28,-0.04315095690056222,0.07512991095461054,0.11839584642675363,0.09632536155139847,0.15257236150837705,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-10-29,0.0030727290967660368,0.0975873808827931,0.17453901694987595,0.13233208858508141,0.23662926338594215,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-01,0.004808521816772085,0.09775813031671571,0.17441869176009417,0.13234078451956272,0.23661871821869668,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-02,-0.007360063574289695,0.09678364453199531,0.17178404010330944,0.13056405415561803,0.232439908339554,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-03,0.03342594714686318,0.09587746911668749,0.16919655550111917,0.12926949450291791,0.22852855098712027,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-04,0.014277588905022034,0.09554256967430798,0.16962525031725117,0.12905875549274531,0.22945105097927132,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-05,0.012859294561550643,0.09472508970754362,0.16730967576005273,0.1276725175170461,0.22568298286454094,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-08,0.02088091717409901,0.09510355610179283,0.16801879205974884,0.12808716573437687,0.22681596815268495,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-09,0.008305266661845471,0.09575228298739641,0.17023978422647965,0.12971191235474722,0.2302312767171893,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
2021-11-10,0.007548168523836287,0.09619950177479099,0.17074078948558474,0.13001264990569145,0.23110706829522393,independent,400,0,synthetic-v1,F9_default,ab28b8cf35d72adba1224d88adfbe86e39d13ce6ab49a2f4a58855b93ab6ec1e,ff4006c,0.1.0,2026-05-26T14:40:38+00:00
